pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,6.090122222900391,-5.210907936096191,5.210907936096191,27.15356151847027,100,1,outlier
3qg6,9.136676788330078,5.1837334632873535,-3.9529433250427246,3.9529433250427246,15.625760930999832,99,2,outlier
2xiy,2.443697452545166,6.14047384262085,3.6967763900756836,3.6967763900756836,13.666155678221003,98,3,outlier
3atu,8.301030158996582,4.7816901206970215,-3.5193400382995605,3.5193400382995605,12.385754305178352,97,4,outlier
2ndo,3.2479515075683594,6.490935802459717,3.2429842948913574,3.2429842948913574,10.516947136911995,96,5,largest_error
3rul,6.853871822357178,3.9262001514434814,-2.9276716709136963,2.9276716709136963,8.571261412670594,95,6,largest_error
3rup,1.568636178970337,4.443580627441406,2.8749444484710693,2.8749444484710693,8.265305581794621,94,7,largest_error
2ycm,3.5622494220733643,6.420046806335449,2.857797384262085,2.857797384262085,8.167005889495215,93,8,largest_error
3orn,9.619789123535156,6.778500080108643,-2.8412890434265137,2.8412890434265137,8.072923428295553,92,9,largest_error
3qc4,8.698969841003418,6.237771034240723,-2.4611988067626953,2.4611988067626953,6.057499566410115,91,10,largest_error
3qi3,3.7846269607543945,6.226923942565918,2.4422969818115234,2.4422969818115234,5.964814547365677,90,11,largest_error
3qt7,7.3098039627075195,4.987748146057129,-2.3220558166503906,2.3220558166503906,5.3919432156399125,89,12,largest_error
2yc0,2.823908805847168,5.122681140899658,2.2987723350524902,2.2987723350524902,5.284354248402678,88,13,largest_error
2lsp,3.5622494220733643,5.855517387390137,2.2932679653167725,2.2932679653167725,5.2590779607481295,87,14,largest_error
3psb,8.522878646850586,6.2631611824035645,-2.2597174644470215,2.2597174644470215,5.106323019126876,86,15,largest_error
3au6,7.92081880569458,5.684645175933838,-2.236173629760742,2.236173629760742,5.000472502437333,85,16,largest_error
3oev,8.130767822265625,6.0095744132995605,-2.1211934089660645,2.1211934089660645,4.499461478241074,84,17,largest_error
3r5m,4.340083599090576,6.430608749389648,2.0905251502990723,2.0905251502990723,4.370295404032959,83,18,largest_error
3oli,7.380906581878662,5.300629138946533,-2.080277442932129,2.080277442932129,4.327554239572237,82,19,largest_error
3muz,3.4559319019317627,5.498323917388916,2.0423920154571533,2.0423920154571533,4.171365144803133,81,20,largest_error
2loz,4.062983989715576,6.054131984710693,1.9911479949951172,1.9911479949951172,3.964670337973075,80,21,typical
3qti,7.853871822357178,5.888991832733154,-1.9648799896240234,1.9648799896240234,3.8607533736249025,79,22,typical
3qx8,2.863279342651367,4.787814617156982,1.9245352745056152,1.9245352745056152,3.703836022816404,78,23,typical
2ydv,7.86012077331543,5.95829439163208,-1.9018263816833496,1.9018263816833496,3.616943586066782,77,24,typical
