pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,6.370157718658447,-4.930872440338135,4.930872440338135,24.313503022886152,100,1,outlier
2xiy,2.443697452545166,6.689422130584717,4.245724678039551,4.245724678039551,18.026178041714047,99,2,outlier
2ndo,3.2479515075683594,6.710025310516357,3.462073802947998,3.462073802947998,11.985955017058814,98,3,outlier
3rup,1.568636178970337,4.845429420471191,3.2767932415008545,3.2767932415008545,10.737373947545677,97,4,outlier
2ycm,3.5622494220733643,6.78605318069458,3.223803758621216,3.223803758621216,10.392910674100278,96,5,largest_error
3qg6,9.136676788330078,5.96819543838501,-3.1684813499450684,3.1684813499450684,10.039274064949723,95,6,largest_error
3qi3,3.7846269607543945,6.757661819458008,2.9730348587036133,2.9730348587036133,8.838936271066814,94,7,largest_error
2lsp,3.5622494220733643,6.350765705108643,2.7885162830352783,2.7885162830352783,7.775823060752884,93,8,largest_error
2yc0,2.823908805847168,5.59670352935791,2.772794723510742,2.772794723510742,7.688390578729013,92,9,largest_error
3atu,8.301030158996582,5.61631441116333,-2.684715747833252,2.684715747833252,7.207698646663857,91,10,largest_error
3rtm,4.415668964385986,7.019679546356201,2.604010581970215,2.604010581970215,6.780871111012857,90,11,largest_error
3rul,6.853871822357178,4.2765583992004395,-2.5773134231567383,2.5773134231567383,6.642544481183904,89,12,largest_error
3orn,9.619789123535156,7.081191062927246,-2.53859806060791,2.53859806060791,6.444480113322243,88,13,largest_error
3qx8,2.863279342651367,5.37057638168335,2.5072970390319824,2.5072970390319824,6.286538441938546,87,14,largest_error
3q2m,3.798602819442749,6.247359752655029,2.4487569332122803,2.4487569332122803,5.996410517955212,86,15,largest_error
2loz,4.062983989715576,6.508255958557129,2.4452719688415527,2.4452719688415527,5.979355001602244,85,16,largest_error
3r5m,4.340083599090576,6.714086532592773,2.3740029335021973,2.3740029335021973,5.635889928277038,84,17,largest_error
3muz,3.4559319019317627,5.722052097320557,2.266120195388794,2.266120195388794,5.135300739948946,83,18,largest_error
3rmf,4.086185932159424,6.2191948890686035,2.1330089569091797,2.1330089569091797,4.549727210254787,82,19,largest_error
2ya7,3.142667531967163,5.165894031524658,2.023226499557495,2.023226499557495,4.093445468511675,81,20,largest_error
3qc4,8.698969841003418,6.759084701538086,-1.939885139465332,1.939885139465332,3.7631543543184307,80,21,typical
3pj3,5.251811981201172,7.0605010986328125,1.8086891174316406,1.8086891174316406,3.271356323515647,79,22,typical
3oev,8.130767822265625,6.401643753051758,-1.7291240692138672,1.7291240692138672,2.9898700467347226,78,23,typical
3qt7,7.3098039627075195,5.598708629608154,-1.7110953330993652,1.7110953330993652,2.9278472389544277,77,24,typical
3oli,7.380906581878662,5.673692226409912,-1.70721435546875,1.70721435546875,2.9145808555185795,76,25,typical
3au6,7.92081880569458,6.230862140655518,-1.6899566650390625,1.6899566650390625,2.85595352970995,75,26,typical
3ozj,5.113509178161621,6.768782138824463,1.6552729606628418,1.6552729606628418,2.73992857430153,74,27,typical
3psb,8.522878646850586,6.931116104125977,-1.5917625427246094,1.5917625427246094,2.533707992421114,73,28,typical
2ndg,4.712198257446289,6.299931049346924,1.5877327919006348,1.5877327919006348,2.5208954184765844,72,29,typical
3rv6,4.677780628204346,6.206609725952148,1.5288290977478027,1.5288290977478027,2.3373184101203606,71,30,typical
2ydv,7.86012077331543,6.374756336212158,-1.4853644371032715,1.4853644371032715,2.2063075110111185,70,31,typical
2ylp,4.301030158996582,5.703901767730713,1.4028716087341309,1.4028716087341309,1.9680487505922883,69,32,typical
3qti,7.853871822357178,6.464810848236084,-1.3890609741210938,1.3890609741210938,1.9294903898262419,68,33,typical
3r4m,5.92081880569458,7.294205665588379,1.3733868598937988,1.3733868598937988,1.886191466928949,67,34,typical
2yak,8.698969841003418,7.3429741859436035,-1.3559956550598145,1.3559956550598145,1.8387242165410953,66,35,typical
2yix,8.481486320495605,7.170444011688232,-1.311042308807373,1.311042308807373,1.7188319354829673,65,36,typical
3qai,8.09691047668457,6.814120292663574,-1.282790184020996,1.282790184020996,1.645550656220621,64,37,typical
2xno,5.9281182289123535,7.209567546844482,1.281449317932129,1.281449317932129,1.6421123544287184,63,38,typical
2y6c,5.0,6.272702693939209,1.272702693939209,1.272702693939209,1.6197721471601199,62,39,typical
3n2p,7.823908805847168,6.563880443572998,-1.26002836227417,1.26002836227417,1.5876714737353268,61,40,typical
3qci,5.4202165603637695,6.657389163970947,1.2371726036071777,1.2371726036071777,1.530596051116163,60,41,typical
3atl,4.764471530914307,5.979212760925293,1.2147412300109863,1.2147412300109863,1.475596255888604,59,42,typical
3ppq,4.552842140197754,5.759028911590576,1.2061867713928223,1.2061867713928223,1.4548865274830405,58,43,typical
3q3k,8.130767822265625,6.939149379730225,-1.1916184425354004,1.1916184425354004,1.4199545125904933,57,44,typical
3oj8,8.356547355651855,7.2056565284729,-1.150890827178955,1.150890827178955,1.3245496960846594,56,45,typical
2xln,4.481485843658447,5.603108882904053,1.1216230392456055,1.1216230392456055,1.258038242166549,55,46,typical
3r22,7.7695512771606445,6.6571831703186035,-1.112368106842041,1.112368106842041,1.2373628051193464,54,47,typical
2x6y,4.585026741027832,5.685173511505127,1.100146770477295,1.100146770477295,1.2103229165916218,53,48,typical
3qxm,7.481485843658447,6.400427341461182,-1.0810585021972656,1.0810585021972656,1.1686874851729954,52,49,typical
3r6c,4.721246242523193,5.764095306396484,1.042849063873291,1.042849063873291,1.0875341700213994,51,50,typical
3rqg,4.638272285461426,5.673048496246338,1.034776210784912,1.034776210784912,1.0707618064063809,50,51,typical
2xzc,5.638272285461426,6.626486301422119,0.9882140159606934,0.9882140159606934,0.9765669413411615,49,52,typical
3q2a,5.301030158996582,6.279551982879639,0.9785218238830566,0.9785218238830566,0.9575049598154237,48,53,typical
3qch,5.481485843658447,6.429927349090576,0.9484415054321289,0.9484415054321289,0.899541289226363,47,54,typical
2ykj,6.214670181274414,7.125905513763428,0.9112353324890137,0.9112353324890137,0.8303498311763633,46,55,typical
3at3,8.036211967468262,7.1654791831970215,-0.8707327842712402,0.8707327842712402,0.7581755816047462,45,56,typical
3p3s,7.585026741027832,6.729526042938232,-0.8555006980895996,0.8555006980895996,0.7318814444317923,44,57,typical
2lzg,7.77211332321167,6.943556308746338,-0.828557014465332,0.828557014465332,0.6865067262197044,43,58,typical
2y7i,5.537601947784424,6.362264633178711,0.8246626853942871,0.8246626853942871,0.680068544681717,42,59,typical
3arr,5.397940158843994,6.183955669403076,0.786015510559082,0.786015510559082,0.6178203828394544,41,60,typical
3p7a,6.28399658203125,7.048717021942139,0.7647204399108887,0.7647204399108887,0.5847973512175031,40,61,typical
