pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
3rup,1.568636178970337,5.872132778167725,4.303496599197388,4.303496599197388,18.52008297930348,100,1,outlier
2yki,9.455931663513184,6.083395481109619,-3.3725361824035645,3.3725361824035645,11.374000301621209,99,2,outlier
2xpc,3.903090000152588,7.196407794952393,3.2933177947998047,3.2933177947998047,10.845942097545048,98,3,outlier
3ps1,10.173925399780273,6.967722415924072,-3.206202983856201,3.206202983856201,10.279737573688408,97,4,outlier
2xy9,9.187087059020996,6.22726583480835,-2.9598212242126465,2.9598212242126465,8.76054167929965,96,5,largest_error
2yim,3.92081880569458,6.666256427764893,2.7454376220703125,2.7454376220703125,7.537427736679092,95,6,largest_error
3r6g,7.602059841156006,4.921492099761963,-2.680567741394043,2.680567741394043,7.185443416202361,94,7,largest_error
2lbv,7.585026741027832,4.94542932510376,-2.6395974159240723,2.6395974159240723,6.96747451815304,93,8,largest_error
3p3g,9.74472713470459,7.164032459259033,-2.5806946754455566,2.5806946754455566,6.659985007873047,92,9,largest_error
3orn,9.619789123535156,7.040842056274414,-2.578947067260742,2.578947067260742,6.650967975732783,91,10,largest_error
2nd0,3.1972262859344482,5.745696067810059,2.5484697818756104,2.5484697818756104,6.494698229133121,90,11,largest_error
3ozg,9.187087059020996,6.688889026641846,-2.4981980323791504,2.4981980323791504,6.2409934089830585,89,12,largest_error
3oaf,8.795880317687988,6.505959987640381,-2.2899203300476074,2.2899203300476074,5.243735117965343,88,13,largest_error
2l65,4.221848964691162,6.428470134735107,2.2066211700439453,2.2066211700439453,4.86917698808611,87,14,largest_error
3ay0,3.0409586429595947,5.197289943695068,2.1563313007354736,2.1563313007354736,4.64976467853154,86,15,largest_error
3r5t,8.576754570007324,6.432016849517822,-2.144737720489502,2.144737720489502,4.599899889690505,85,16,largest_error
3rwc,8.119186401367188,5.993031024932861,-2.126155376434326,2.126155376434326,4.520536684740591,84,17,largest_error
3mw1,9.086186408996582,6.968727111816406,-2.117459297180176,2.117459297180176,4.483633875214764,83,18,largest_error
3r9d,4.148741722106934,6.218660831451416,2.0699191093444824,2.0699191093444824,4.284565119229455,82,19,largest_error
3rwd,8.004364967346191,5.958160877227783,-2.046204090118408,2.046204090118408,4.186951178417303,81,20,largest_error
2yoj,8.301030158996582,6.288839817047119,-2.012190341949463,2.012190341949463,4.048909972234696,80,21,typical
3p23,4.4202165603637695,6.39002799987793,1.9698114395141602,1.9698114395141602,3.880157107240848,79,22,typical
3ms4,3.2804200649261475,5.161812782287598,1.8813927173614502,1.8813927173614502,3.5396385569407016,78,23,typical
2yga,4.610834121704102,6.462271690368652,1.8514375686645508,1.8514375686645508,3.427821070662503,77,24,typical
3p76,8.677781105041504,6.855591297149658,-1.8221898078918457,1.8221898078918457,3.3203756959849215,76,25,typical
3qdd,8.769551277160645,6.9620232582092285,-1.807528018951416,1.807528018951416,3.2671575392944305,75,26,typical
