pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
3rup,1.568636178970337,5.35383939743042,3.785203218460083,3.785203218460083,14.32776340504057,100,1,outlier
3b24,4.376750946044922,8.087201118469238,3.7104501724243164,3.7104501724243164,13.76744048204364,99,2,outlier
3ps1,10.173925399780273,6.66011905670166,-3.5138063430786133,3.5138063430786133,12.346835016659497,98,3,outlier
2xy9,9.187087059020996,5.911609172821045,-3.275477886199951,3.275477886199951,10.7287553829849,97,4,outlier
3p3g,9.74472713470459,6.830661296844482,-2.9140658378601074,2.9140658378601074,8.49177970738333,96,5,largest_error
2nd0,3.1972262859344482,5.987691402435303,2.7904651165008545,2.7904651165008545,7.786695566408127,95,6,largest_error
3rwc,8.119186401367188,5.36716890335083,-2.7520174980163574,2.7520174980163574,7.573600309388212,94,7,largest_error
2yga,4.610834121704102,7.284740447998047,2.6739063262939453,2.6739063262939453,7.149775041794783,93,8,largest_error
2xpc,3.903090000152588,6.51759672164917,2.614506721496582,2.614506721496582,6.835645396750806,92,9,largest_error
3rwd,8.004364967346191,5.44677734375,-2.5575876235961914,2.5575876235961914,6.541254452372414,91,10,largest_error
2ly0,4.79587984085083,7.33835506439209,2.5424752235412598,2.5424752235412598,6.464180262321179,90,11,largest_error
3ay0,3.0409586429595947,5.515408992767334,2.4744503498077393,2.4744503498077393,6.122904533663643,89,12,largest_error
3orn,9.619789123535156,7.285027027130127,-2.3347620964050293,2.3347620964050293,5.451114046809607,88,13,largest_error
3r5t,8.576754570007324,6.27054500579834,-2.3062095642089844,2.3062095642089844,5.318602554048994,87,14,largest_error
3ozg,9.187087059020996,6.90365743637085,-2.2834296226501465,2.2834296226501465,5.21405084159619,86,15,largest_error
2yki,9.455931663513184,7.181488513946533,-2.2744431495666504,2.2744431495666504,5.173091640610664,85,16,largest_error
2yim,3.92081880569458,6.187027931213379,2.266209125518799,2.266209125518799,5.135703800584679,84,17,largest_error
3ri1,5.301030158996582,7.473323822021484,2.1722936630249023,2.1722936630249023,4.718859758418148,83,18,largest_error
3avf,3.5301780700683594,5.692779541015625,2.1626014709472656,2.1626014709472656,4.676845122143277,82,19,largest_error
2yoj,8.301030158996582,6.190876483917236,-2.1101536750793457,2.1101536750793457,4.452748532450869,81,20,largest_error
3oaf,8.795880317687988,6.6978960037231445,-2.0979843139648438,2.0979843139648438,4.401538181642536,80,21,typical
3p76,8.677781105041504,6.580761432647705,-2.097019672393799,2.097019672393799,4.397491506406595,79,22,typical
2xiz,3.886056661605835,5.970879077911377,2.084822416305542,2.084822416305542,4.346484507530079,78,23,typical
3r9d,4.148741722106934,6.208850860595703,2.0601091384887695,2.0601091384887695,4.24404966248494,77,24,typical
2y4s,6.15490198135376,4.282312393188477,-1.8725895881652832,1.8725895881652832,3.506591765705025,76,25,typical
3r6g,7.602059841156006,5.784684181213379,-1.817375659942627,1.817375659942627,3.302854289351899,75,26,typical
2l65,4.221848964691162,5.9914116859436035,1.7695627212524414,1.7695627212524414,3.1313522244463456,74,27,typical
3p23,4.4202165603637695,6.159372329711914,1.7391557693481445,1.7391557693481445,3.0246627900569365,73,28,typical
2ndf,4.225482940673828,5.934088230133057,1.7086052894592285,1.7086052894592285,2.919332035168054,72,29,typical
3njq,4.886056423187256,6.556705951690674,1.670649528503418,1.670649528503418,2.7910698470886928,71,30,typical
3oev,8.130767822265625,6.5221076011657715,-1.6086602210998535,1.6086602210998535,2.5877877069490296,70,31,typical
2yis,8.769551277160645,7.1704792976379395,-1.599071979522705,1.599071979522705,2.5570311956946625,69,32,typical
2x85,3.8894102573394775,5.46786642074585,1.578456163406372,1.578456163406372,2.4915238597955636,68,33,typical
3r2a,6.12493896484375,4.587481498718262,-1.5374574661254883,1.5374574661254883,2.363775460145007,67,34,typical
3ms4,3.2804200649261475,4.797605991363525,1.517185926437378,1.517185926437378,2.3018531353796448,66,35,typical
2y2p,4.698969841003418,6.139007091522217,1.4400372505187988,1.4400372505187988,2.0737072828817418,65,36,typical
3oku,6.3565473556518555,7.785792350769043,1.4292449951171875,1.4292449951171875,2.0427412560675293,64,37,typical
3rqf,4.408935546875,5.825693607330322,1.4167580604553223,1.4167580604553223,2.0072034018651266,63,38,typical
2lbv,7.585026741027832,6.180549144744873,-1.404477596282959,1.404477596282959,1.9725573184607583,62,39,typical
3hau,6.376750946044922,7.772737979888916,1.3959870338439941,1.3959870338439941,1.9487797986605528,61,40,typical
2xp8,4.823908805847168,6.194726467132568,1.3708176612854004,1.3708176612854004,1.8791410604919747,60,41,typical
3qdd,8.769551277160645,7.430502414703369,-1.3390488624572754,1.3390488624572754,1.7930518560481232,59,42,typical
3rjc,5.2441253662109375,6.579501152038574,1.3353757858276367,1.3353757858276367,1.7832284893747783,58,43,typical
3rl7,4.739928722381592,6.043065071105957,1.3031363487243652,1.3031363487243652,1.6981643433666704,57,44,typical
3okv,6.229147911071777,7.460029602050781,1.230881690979004,1.230881690979004,1.515069737187332,56,45,typical
2yke,5.958607196807861,7.179297924041748,1.2206907272338867,1.2206907272338867,1.4900858515547952,55,46,typical
3aza,5.130768299102783,6.301443576812744,1.170675277709961,1.170675277709961,1.3704806058412942,54,47,typical
3mw1,9.086186408996582,7.92626428604126,-1.1599221229553223,1.1599221229553223,1.3454193313211817,53,48,typical
3as0,4.552842140197754,5.707923412322998,1.1550812721252441,1.1550812721252441,1.3342127452144723,52,49,typical
2xm8,6.79587984085083,7.945242404937744,1.149362564086914,1.149362564086914,1.3210343037244456,51,50,typical
3rah,7.92081880569458,6.781301975250244,-1.139516830444336,1.139516830444336,1.2984986068659055,50,51,typical
3qtq,5.508638381958008,6.645598411560059,1.1369600296020508,1.1369600296020508,1.2926781089126962,49,52,typical
3rni,5.173925399780273,6.284173488616943,1.11024808883667,1.11024808883667,1.232650818765478,48,53,typical
2yak,8.698969841003418,7.659240245819092,-1.0397295951843262,1.0397295951843262,1.0810376311021628,47,54,typical
3ogp,7.443697452545166,8.472090721130371,1.028393268585205,1.028393268585205,1.0575927148713617,46,55,typical
3nzx,5.1674909591674805,6.1951069831848145,1.027616024017334,1.027616024017334,1.055994692817194,45,56,typical
3oys,8.045757293701172,7.029667377471924,-1.016089916229248,1.016089916229248,1.0324387178627603,44,57,typical
2xo8,4.3260579109191895,5.33976411819458,1.0137062072753906,1.0137062072753906,1.0276002746686572,43,58,typical
3pdq,6.744727611541748,5.738857746124268,-1.0058698654174805,1.0058698654174805,1.0117741861549803,42,59,typical
3ppq,4.552842140197754,5.5523810386657715,0.9995388984680176,0.9995388984680176,0.999078009550658,41,60,typical
