pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2yiv,2.7798919677734375,7.7306365966796875,4.95074462890625,4.95074462890625,24.509872380644083,100,1,outlier
2xn7,10.0,5.661378383636475,-4.338621616363525,4.338621616363525,18.82363752997685,99,2,outlier
3nuy,3.4621808528900146,6.911261081695557,3.449080228805542,3.449080228805542,11.89615442473729,98,3,outlier
3n75,7.892789840698242,4.832739353179932,-3.0600504875183105,3.0600504875183105,9.36390898616105,97,4,largest_error
3o9b,12.301030158996582,9.251981735229492,-3.04904842376709,3.04904842376709,9.296696290476575,96,5,largest_error
3nf7,3.4685211181640625,6.331617832183838,2.8630967140197754,2.8630967140197754,8.197322793830836,95,6,largest_error
3qi3,3.7846269607543945,6.631954669952393,2.847327709197998,2.847327709197998,8.10727508356672,94,7,largest_error
2ymt,8.0,5.3593010902404785,-2.6406989097595215,2.6406989097595215,6.973290732005125,93,8,largest_error
2yb9,9.221848487854004,6.673699855804443,-2.5481486320495605,2.5481486320495605,6.493061451016047,92,9,largest_error
2l8r,3.9233596324920654,6.44482946395874,2.521469831466675,2.521469831466675,6.357810110996581,91,10,largest_error
2loz,4.062983989715576,6.544515609741211,2.4815316200256348,2.4815316200256348,6.157999181187051,90,11,largest_error
2lp8,7.515700340270996,5.157255172729492,-2.358445167541504,2.358445167541504,5.562263608299872,89,12,largest_error
2mov,7.397940158843994,5.07821798324585,-2.3197221755981445,2.3197221755981445,5.381110971961789,88,13,largest_error
3qxp,7.698969841003418,5.397706508636475,-2.3012633323669434,2.3012633323669434,5.295812924896609,87,14,largest_error
2ndf,4.225482940673828,6.5114426612854,2.2859597206115723,2.2859597206115723,5.2256118442585375,86,15,largest_error
2yne,8.568635940551758,6.31701135635376,-2.251624584197998,2.251624584197998,5.069813268164808,85,16,largest_error
3lkj,4.602059841156006,6.819911956787109,2.2178521156311035,2.2178521156311035,4.918868006809362,84,17,largest_error
2l84,7.721246242523193,5.534312725067139,-2.1869335174560547,2.1869335174560547,4.782678209772712,83,18,largest_error
2lya,4.187086582183838,6.353439807891846,2.166353225708008,2.166353225708008,4.693086298535491,82,19,largest_error
3qx8,2.863279342651367,5.001161098480225,2.1378817558288574,2.1378817558288574,4.570538401905878,81,20,largest_error
3re4,7.397940158843994,5.278909206390381,-2.1190309524536133,2.1190309524536133,4.4902921774564675,80,21,typical
3ri1,5.301030158996582,7.39920711517334,2.098176956176758,2.098176956176758,4.402346539431164,79,22,typical
3psb,8.522878646850586,6.443681240081787,-2.079197406768799,2.079197406768799,4.323061856314098,78,23,typical
3r5m,4.340083599090576,6.3152947425842285,1.9752111434936523,1.9752111434936523,3.9014590613815017,77,24,typical
2lto,3.113509178161621,4.843648433685303,1.7301392555236816,1.7301392555236816,2.9933818435040394,76,25,typical
2ydv,7.86012077331543,6.135214328765869,-1.7249064445495605,1.7249064445495605,2.975302242448606,75,26,typical
2ydo,7.5100417137146,5.845370769500732,-1.6646709442138672,1.6646709442138672,2.771129352509888,74,27,typical
2xno,5.9281182289123535,7.54458475112915,1.6164665222167969,1.6164665222167969,2.6129640174476663,73,28,typical
3l9n,8.06550121307373,6.46559476852417,-1.5999064445495605,1.5999064445495605,2.559700631311216,72,29,typical
2y1d,6.823908805847168,5.29993200302124,-1.5239768028259277,1.5239768028259277,2.3225052955515366,71,30,typical
3o5n,4.764471530914307,6.263387203216553,1.498915672302246,1.498915672302246,2.2467481926732944,70,31,typical
3art,4.431798458099365,5.90297794342041,1.471179485321045,1.471179485321045,2.1643690780294946,69,32,typical
3otx,4.531652450561523,5.989241123199463,1.4575886726379395,1.4575886726379395,2.1245647386024302,68,33,typical
3r22,7.7695512771606445,6.3240065574646,-1.445544719696045,1.445544719696045,2.089599536641117,67,34,typical
3qbn,8.229147911071777,6.793435573577881,-1.4357123374938965,1.4357123374938965,2.061269916032188,66,35,typical
3qs6,4.892789840698242,6.322582721710205,1.429792881011963,1.429792881011963,2.044307682592489,65,36,typical
3pkn,4.6575775146484375,6.087241172790527,1.4296636581420898,1.4296636581420898,2.0439381754122223,64,37,typical
3at4,8.09691047668457,6.716373443603516,-1.3805370330810547,1.3805370330810547,1.905882499708241,63,38,typical
2yde,3.7235381603240967,5.075300693511963,1.3517625331878662,1.3517625331878662,1.827261946130477,62,39,typical
2ya7,3.142667531967163,4.46658992767334,1.3239223957061768,1.3239223957061768,1.7527705098523825,61,40,typical
2xu4,6.4685211181640625,7.751735210418701,1.2832140922546387,1.2832140922546387,1.6466384065608963,60,41,typical
3qck,5.236571788787842,6.516711235046387,1.280139446258545,1.280139446258545,1.638757001867134,59,42,typical
3ove,6.568636417388916,5.414549350738525,-1.1540870666503906,1.1540870666503906,1.3319169574097032,58,43,typical
3q96,8.537602424621582,7.418260097503662,-1.11934232711792,1.11934232711792,1.2529272452777604,57,44,typical
3r2b,8.397939682006836,7.301156044006348,-1.0967836380004883,1.0967836380004883,1.2029343485855861,56,45,typical
2ylq,4.301030158996582,5.372835636138916,1.071805477142334,1.071805477142334,1.1487669808323062,55,46,typical
2xp6,4.698969841003418,5.735302925109863,1.0363330841064453,1.0363330841064453,1.0739862612135767,54,47,typical
2xvd,8.698969841003418,7.691582202911377,-1.007387638092041,1.007387638092041,1.014829853380661,53,48,typical
2l75,6.045757293701172,7.024627685546875,0.9788703918457031,0.9788703918457031,0.9581872440321604,52,49,typical
3n87,4.958607196807861,5.911741733551025,0.9531345367431641,0.9531345367431641,0.908465445132606,51,50,typical
2yer,7.698969841003418,6.775964736938477,-0.9230051040649414,0.9230051040649414,0.8519384221299333,50,51,typical
3p3h,7.443697452545166,6.5265727043151855,-0.9171247482299805,0.9171247482299805,0.8411178038159051,49,52,typical
3ptg,7.602059841156006,6.685288429260254,-0.916771411895752,0.916771411895752,0.8404698216693305,48,53,typical
2x24,6.481485843658447,7.3930583000183105,0.9115724563598633,0.9115724563598633,0.8309643431939548,47,54,typical
2xp7,5.7695512771606445,4.88145637512207,-0.8880949020385742,0.8880949020385742,0.7887125550269047,46,55,typical
3m6p,8.346787452697754,7.4716010093688965,-0.8751864433288574,0.8751864433288574,0.7659513105866154,45,56,typical
3opr,6.585026741027832,5.711918830871582,-0.87310791015625,0.87310791015625,0.7623174227774143,44,57,typical
3p3u,6.482672214508057,7.3432440757751465,0.8605718612670898,0.8605718612670898,0.7405839284047033,43,58,typical
3aza,5.130768299102783,5.975800514221191,0.8450322151184082,0.8450322151184082,0.7140794445879237,42,59,typical
3oy0,7.995678424835205,7.175933361053467,-0.8197450637817383,0.8197450637817383,0.6719819695945262,41,60,typical
2y6d,7.102373123168945,6.3247528076171875,-0.7776203155517578,0.7776203155517578,0.6046933551588154,40,61,typical
3ozs,5.333014488220215,6.073323726654053,0.7403092384338379,0.7403092384338379,0.548057768510489,39,62,typical
3r0i,6.92081880569458,6.182546138763428,-0.7382726669311523,0.7382726669311523,0.5450465307376362,38,63,typical
2lgf,5.568636417388916,6.303428649902344,0.7347922325134277,0.7347922325134277,0.5399196249620672,37,64,typical
2xnp,6.443697452545166,7.159456729888916,0.71575927734375,0.71575927734375,0.5123113431036472,36,65,typical
3aje,5.031517028808594,5.7166361808776855,0.6851191520690918,0.6851191520690918,0.46938825253187133,35,66,typical
2y9q,6.15490198135376,5.488126277923584,-0.6667757034301758,0.6667757034301758,0.4445898386848057,34,67,typical
2ym8,7.886056423187256,7.234144687652588,-0.651911735534668,0.651911735534668,0.42498891092782287,33,68,typical
3arb,6.630784034729004,7.2327141761779785,0.6019301414489746,0.6019301414489746,0.3623198951847826,32,69,typical
3o0g,6.221848964691162,5.663886547088623,-0.5579624176025391,0.5579624176025391,0.3113220594568702,31,70,typical
2yj9,7.022276401519775,7.576653480529785,0.5543770790100098,0.5543770790100098,0.3073339457316706,30,71,typical
3oe5,6.879426002502441,6.373804092407227,-0.5056219100952148,0.5056219100952148,0.2556535159683335,29,72,typical
2xk1,5.744727611541748,5.24279260635376,-0.5019350051879883,0.5019350051879883,0.2519387494330658,28,73,typical
3r16,7.301030158996582,6.838825225830078,-0.4622049331665039,0.4622049331665039,0.21363340024345234,27,74,typical
3apc,7.443697452545166,6.982612133026123,-0.46108531951904297,0.46108531951904297,0.21259967187597795,26,75,typical
2yhw,5.602059841156006,5.152115345001221,-0.44994449615478516,0.44994449615478516,0.20245004961998347,25,76,typical
2y1w,6.332547187805176,5.91370964050293,-0.4188375473022461,0.4188375473022461,0.17542489103016123,24,77,typical
3r9n,5.853871822357178,6.258636474609375,0.40476465225219727,0.40476465225219727,0.16383442371284218,23,78,typical
3ql9,6.301030158996582,5.905050754547119,-0.3959794044494629,0.3959794044494629,0.1567996887481513,22,79,typical
3nc4,4.575118541717529,4.185887813568115,-0.38923072814941406,0.38923072814941406,0.15150055973572307,21,80,typical
2y4a,4.376750946044922,4.7291717529296875,0.3524208068847656,0.3524208068847656,0.12420042512530927,20,81,best_prediction
2y7p,5.4685211181640625,5.763976573944092,0.2954554557800293,0.2954554557800293,0.08729392635018485,19,82,best_prediction
2y07,6.221848964691162,5.940727710723877,-0.28112125396728516,0.28112125396728516,0.07902915943213884,18,83,best_prediction
3q44,6.3098039627075195,6.586688041687012,0.2768840789794922,0.2768840789794922,0.07666479319232167,17,84,best_prediction
2llq,5.823908805847168,6.086423873901367,0.2625150680541992,0.2625150680541992,0.06891416095550085,16,85,best_prediction
3p9t,6.200659275054932,6.455470561981201,0.25481128692626953,0.25481128692626953,0.06492879194502166,15,86,best_prediction
3po6,7.058985710144043,6.80935525894165,-0.24963045120239258,0.24963045120239258,0.0623153621675101,14,87,best_prediction
3oob,4.665546417236328,4.418617248535156,-0.24692916870117188,0.24692916870117188,0.0609740143554518,13,88,best_prediction
2ybk,4.619788646697998,4.839457988739014,0.21966934204101562,0.21966934204101562,0.048254619832732715,12,89,best_prediction
3r0h,5.92081880569458,6.1089959144592285,0.18817710876464844,0.18817710876464844,0.03541062426302233,11,90,best_prediction
3qbh,6.823908805847168,6.665201663970947,-0.1587071418762207,0.1587071418762207,0.025187956882518847,10,91,best_prediction
2yig,7.100179672241211,6.9543256759643555,-0.14585399627685547,0.14585399627685547,0.02127338822992897,9,92,best_prediction
3m94,5.07572078704834,4.941378593444824,-0.13434219360351562,0.13434219360351562,0.018047824982204475,8,93,best_prediction
3qio,6.84163761138916,6.725837230682373,-0.11580038070678711,0.11580038070678711,0.013409728171836832,7,94,best_prediction
3ppp,5.221848964691162,5.332886219024658,0.1110372543334961,0.1110372543334961,0.012329271849921497,6,95,best_prediction
3p3t,7.237246513366699,7.147180557250977,-0.09006595611572266,0.09006595611572266,0.00811187645103928,5,96,best_prediction
3arf,7.193819999694824,7.274716854095459,0.08089685440063477,0.08089685440063477,0.0065443010519175004,4,97,best_prediction
2ycr,7.157390594482422,7.2130208015441895,0.05563020706176758,0.05563020706176758,0.0030947199377351353,3,98,best_prediction
3qzq,5.638272285461426,5.677389144897461,0.039116859436035156,0.039116859436035156,0.0015301286921385326,2,99,best_prediction
3rk9,6.28399658203125,6.296861171722412,0.01286458969116211,0.01286458969116211,0.00016549766792195442,1,100,best_prediction
