pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,5.8502984046936035,-5.4507317543029785,5.4507317543029785,29.710476657366826,100,1,outlier
3o9f,12.698969841003418,7.882169723510742,-4.816800117492676,4.816800117492676,23.201563371877455,99,2,outlier
2ycf,10.522878646850586,5.857013702392578,-4.665864944458008,4.665864944458008,21.77029567992213,98,3,outlier
3ao4,2.0705809593200684,6.25288724899292,4.182306289672852,4.182306289672852,17.491685900637094,97,4,outlier
3rlb,9.920818328857422,5.984220027923584,-3.936598300933838,3.936598300933838,15.49680618291518,96,5,outlier
2xy9,9.187087059020996,5.422949314117432,-3.7641377449035645,3.7641377449035645,14.168732962607692,95,6,outlier
3ovn,2.552841901779175,6.229685306549072,3.6768434047698975,3.6768434047698975,13.519177423199892,94,7,largest_error
3ao5,2.2291479110717773,5.781439781188965,3.5522918701171875,3.5522918701171875,12.618777530500665,93,8,largest_error
3oay,1.6989699602127075,5.148582935333252,3.4496129751205444,3.4496129751205444,11.899829678120014,92,9,largest_error
3qi3,3.7846269607543945,6.831338405609131,3.0467114448547363,3.0467114448547363,9.282450628208835,91,10,largest_error
3n75,7.892789840698242,4.912522315979004,-2.9802675247192383,2.9802675247192383,8.881994518896136,90,11,largest_error
3mg8,8.920818328857422,6.063801288604736,-2.8570170402526855,2.8570170402526855,8.162546368294215,89,12,largest_error
3rwc,8.119186401367188,5.313268661499023,-2.805917739868164,2.805917739868164,7.873174362906866,88,13,largest_error
2lya,4.187086582183838,6.914150714874268,2.7270641326904297,2.7270641326904297,7.4368787838066055,87,14,largest_error
3p7i,7.701147079467773,5.3339762687683105,-2.367170810699463,2.367170810699463,5.603497647027552,86,15,largest_error
3ai8,3.8113527297973633,6.10894250869751,2.2975897789001465,2.2975897789001465,5.278918792106424,85,16,largest_error
3qkd,8.376750946044922,6.091950416564941,-2.2848005294799805,2.2848005294799805,5.220313459511999,84,17,largest_error
3r02,9.0,6.7427659034729,-2.2572340965270996,2.2572340965270996,5.095105766524512,83,18,largest_error
3r5m,4.340083599090576,6.568332195281982,2.2282485961914062,2.2282485961914062,4.965091806428973,82,19,largest_error
3qk0,8.698969841003418,6.5114054679870605,-2.1875643730163574,2.1875643730163574,4.785437886090449,81,20,largest_error
3lkj,4.602059841156006,6.7714152336120605,2.1693553924560547,2.1693553924560547,4.706102818778163,80,21,typical
3qd0,8.500312805175781,6.472728252410889,-2.0275845527648926,2.0275845527648926,4.1110991186108095,79,22,typical
3ro0,4.496345520019531,6.501842021942139,2.0054965019226074,2.0054965019226074,4.022016219223815,78,23,typical
3rg2,4.200659275054932,6.170950889587402,1.9702916145324707,1.9702916145324707,3.88204904629697,77,24,typical
3qfz,3.2441251277923584,5.179908752441406,1.9357836246490479,1.9357836246490479,3.747258241459406,76,25,typical
3alt,2.924453020095825,4.730458736419678,1.8060057163238525,1.8060057163238525,3.2616566473944317,75,26,typical
3rti,7.3665313720703125,5.565954208374023,-1.800577163696289,1.800577163696289,3.242078122424573,74,27,typical
3as1,4.022276401519775,5.821414470672607,1.799138069152832,1.799138069152832,3.2368977918749806,73,28,typical
3rsx,4.411168098449707,6.185357570648193,1.7741894721984863,1.7741894721984863,3.1477482832599435,72,29,typical
3r5j,6.958607196807861,5.201225280761719,-1.7573819160461426,1.7573819160461426,3.0883911988460113,71,30,typical
3mam,4.1191864013671875,5.860950946807861,1.7417645454406738,1.7417645454406738,3.033743731754157,70,31,typical
3qak,8.3233060836792,6.6700263023376465,-1.6532797813415527,1.6532797813415527,2.7333340353927724,69,32,typical
3m6p,8.346787452697754,6.767690658569336,-1.579096794128418,1.579096794128418,2.4935466852266472,68,33,typical
3odi,7.823908805847168,6.260921001434326,-1.5629878044128418,1.5629878044128418,2.442930876743276,67,34,typical
3oil,5.677780628204346,7.186483860015869,1.5087032318115234,1.5087032318115234,2.2761854416785354,66,35,typical
3n7a,3.698970079421997,5.2052998542785645,1.5063297748565674,1.5063297748565674,2.269029390619437,65,36,typical
3qsb,5.0809221267700195,6.558459281921387,1.4775371551513672,1.4775371551513672,2.1831160448527953,64,37,typical
3qdd,8.769551277160645,7.361212253570557,-1.408339023590088,1.408339023590088,1.9834188053666821,63,38,typical
2ygu,6.4921441078186035,7.883248805999756,1.3911046981811523,1.3911046981811523,1.935172281301675,62,39,typical
3aqa,4.552842140197754,5.937541484832764,1.3846993446350098,1.3846993446350098,1.9173922750326255,61,40,typical
2y82,8.397939682006836,7.0203351974487305,-1.3776044845581055,1.3776044845581055,1.8977941158746034,60,41,typical
3ozp,6.619788646697998,5.268311023712158,-1.3514776229858398,1.3514776229858398,1.8264917654314559,59,42,typical
3q8h,4.15490198135376,5.489063262939453,1.3341612815856934,1.3341612815856934,1.7799863252823798,58,43,typical
2xno,5.9281182289123535,7.172156810760498,1.2440385818481445,1.2440385818481445,1.5476319931267426,57,44,typical
3lrh,7.346787452697754,6.110072135925293,-1.236715316772461,1.236715316772461,1.5294647747396084,56,45,typical
3lox,8.09691047668457,6.868946552276611,-1.227963924407959,1.227963924407959,1.5078953996473956,55,46,typical
2ydw,7.337242126464844,6.131484031677246,-1.2057580947875977,1.2057580947875977,1.4538525831458173,54,47,typical
3q3b,7.764471530914307,6.560901641845703,-1.2035698890686035,1.2035698890686035,1.4485804778726106,53,48,typical
2yak,8.698969841003418,7.502009868621826,-1.1969599723815918,1.1969599723815918,1.432713175483741,52,49,typical
3qqk,4.823908805847168,5.9853668212890625,1.1614580154418945,1.1614580154418945,1.3489847216342241,51,50,typical
