pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,5.878495216369629,-5.422534942626953,5.422534942626953,29.403885204010294,100,1,outlier
3qg6,9.136676788330078,5.337131977081299,-3.7995448112487793,3.7995448112487793,14.436540772687522,99,2,outlier
2ndo,3.2479515075683594,6.5372538566589355,3.289302349090576,3.289302349090576,10.819509943732783,98,3,outlier
2xiy,2.443697452545166,5.689500331878662,3.245802879333496,3.245802879333496,10.535236331489614,97,4,largest_error
3atu,8.301030158996582,5.224992752075195,-3.0760374069213867,3.0760374069213867,9.462006128779649,96,5,largest_error
3orn,9.619789123535156,6.580718040466309,-3.0390710830688477,3.0390710830688477,9.235953047945259,95,6,largest_error
3q2m,3.798602819442749,6.812190532684326,3.013587713241577,3.013587713241577,9.081710905400598,94,7,largest_error
3qi3,3.7846269607543945,6.770114421844482,2.985487461090088,2.985487461090088,8.913135380326139,93,8,largest_error
3au6,7.92081880569458,5.126346588134766,-2.7944722175598145,2.7944722175598145,7.809074974713667,92,9,largest_error
3rtm,4.415668964385986,7.158267974853516,2.7425990104675293,2.7425990104675293,7.521849332217471,91,10,largest_error
3rup,1.568636178970337,4.266172885894775,2.6975367069244385,2.6975367069244385,7.276704285204744,90,11,largest_error
3qt7,7.3098039627075195,4.650381088256836,-2.6594228744506836,2.6594228744506836,7.072530025151536,89,12,largest_error
3psb,8.522878646850586,5.9825758934021,-2.5403027534484863,2.5403027534484863,6.453138079177961,88,13,largest_error
2ycm,3.5622494220733643,6.088550090789795,2.5263006687164307,2.5263006687164307,6.382195068757085,87,14,largest_error
3qc4,8.698969841003418,6.254835605621338,-2.44413423538208,2.44413423538208,5.973792160566745,86,15,largest_error
3q3k,8.130767822265625,5.784550666809082,-2.346217155456543,2.346217155456543,5.504734940558592,85,16,largest_error
3r5m,4.340083599090576,6.612325191497803,2.2722415924072266,2.2722415924072266,5.163081854265329,84,17,largest_error
3rul,6.853871822357178,4.597889423370361,-2.2559823989868164,2.2559823989868164,5.089456584538311,83,18,largest_error
3p3s,7.585026741027832,5.348326206207275,-2.2367005348205566,2.2367005348205566,5.002829282466564,82,19,largest_error
2ydv,7.86012077331543,5.671925067901611,-2.1881957054138184,2.1881957054138184,4.788200445191478,81,20,largest_error
2lsp,3.5622494220733643,5.745297908782959,2.1830484867095947,2.1830484867095947,4.765700695325052,80,21,typical
3oli,7.380906581878662,5.277326583862305,-2.1035799980163574,2.1035799980163574,4.425048808054498,79,22,typical
3n2p,7.823908805847168,5.812751293182373,-2.011157512664795,2.011157512664795,4.044754540748045,78,23,typical
3muz,3.4559319019317627,5.4561028480529785,2.000170946121216,2.000170946121216,4.00068381370744,77,24,typical
3rmf,4.086185932159424,6.009085655212402,1.9228997230529785,1.9228997230529785,3.6975433449172215,76,25,typical
3p3r,7.251424312591553,5.393845081329346,-1.857579231262207,1.857579231262207,3.450600600416692,75,26,typical
3ppq,4.552842140197754,6.404383182525635,1.8515410423278809,1.8515410423278809,3.4282042314246155,74,27,typical
2ylp,4.301030158996582,6.054203987121582,1.753173828125,1.753173828125,3.073618471622467,73,28,typical
3oev,8.130767822265625,6.403975009918213,-1.726792812347412,1.726792812347412,2.981813416774685,72,29,typical
2m0u,6.43770694732666,4.730463027954102,-1.7072439193725586,1.7072439193725586,2.9146818002345753,71,30,typical
2yc0,2.823908805847168,4.514742374420166,1.690833568572998,1.690833568572998,2.8589181566132993,70,31,typical
2loz,4.062983989715576,5.723998546600342,1.6610145568847656,1.6610145568847656,2.7589693581830943,69,32,typical
3qx8,2.863279342651367,4.508254528045654,1.644975185394287,1.644975185394287,2.7059433605629692,68,33,typical
3qxm,7.481485843658447,5.840746879577637,-1.6407389640808105,1.6407389640808105,2.6920243482529713,67,34,typical
2yak,8.698969841003418,7.077200889587402,-1.6217689514160156,1.6217689514160156,2.630134531777003,66,35,typical
2xno,5.9281182289123535,7.5476250648498535,1.6195068359375,1.6195068359375,2.6228023916482925,65,36,typical
3pj3,5.251811981201172,6.754524230957031,1.5027122497558594,1.5027122497558594,2.2581441055663163,64,37,typical
2xzc,5.638272285461426,7.090508460998535,1.4522361755371094,1.4522361755371094,2.10898990953865,63,38,typical
3r22,7.7695512771606445,6.450157642364502,-1.3193936347961426,1.3193936347961426,1.7407995635405769,62,39,typical
3r4m,5.92081880569458,7.217731952667236,1.2969131469726562,1.2969131469726562,1.6819837107905187,61,40,typical
3qai,8.09691047668457,6.812599182128906,-1.284311294555664,1.284311294555664,1.6494555013232457,60,41,typical
3avz,7.187086582183838,5.921480178833008,-1.26560640335083,1.26560640335083,1.601759568202624,59,42,typical
2xln,4.481485843658447,5.729811668395996,1.2483258247375488,1.2483258247375488,1.5583173647066815,58,43,typical
3at3,8.036211967468262,6.825087070465088,-1.2111248970031738,1.2111248970031738,1.4668235161409484,57,44,typical
3ozj,5.113509178161621,6.3172454833984375,1.2037363052368164,1.2037363052368164,1.448981092545182,56,45,typical
3rbq,6.267606258392334,5.076273441314697,-1.1913328170776367,1.1913328170776367,1.4192738810461378,55,46,typical
2y6c,5.0,6.133097171783447,1.1330971717834473,1.1330971717834473,1.283909200703647,54,47,typical
3r0i,6.92081880569458,5.829820156097412,-1.090998649597168,1.090998649597168,1.190278053422844,53,48,typical
