pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,6.819770336151123,-4.481259822845459,4.481259822845459,20.081689599848914,100,1,outlier
2xiy,2.443697452545166,6.110934734344482,3.6672372817993164,3.6672372817993164,13.448629281018839,99,2,outlier
2ycm,3.5622494220733643,7.0742363929748535,3.5119869709014893,3.5119869709014893,12.334052483781818,98,3,outlier
2ndo,3.2479515075683594,6.755312919616699,3.50736141204834,3.50736141204834,12.301584074725724,97,4,outlier
3rup,1.568636178970337,4.827413082122803,3.258776903152466,3.258776903152466,10.619626904519976,96,5,outlier
3qi3,3.7846269607543945,6.982840538024902,3.198213577270508,3.198213577270508,10.228570085837418,95,6,outlier
3q2m,3.798602819442749,6.612161159515381,2.813558340072632,2.813558340072632,7.916110532992263,94,7,largest_error
3qg6,9.136676788330078,6.334452152252197,-2.802224636077881,2.802224636077881,7.852462911041812,93,8,largest_error
2yc0,2.823908805847168,5.5045294761657715,2.6806206703186035,2.6806206703186035,7.185727178139359,92,9,largest_error
3orn,9.619789123535156,7.055464267730713,-2.5643248558044434,2.5643248558044434,6.575761966096479,91,10,largest_error
3rtm,4.415668964385986,6.975714206695557,2.5600452423095703,2.5600452423095703,6.553831642671867,90,11,largest_error
2lsp,3.5622494220733643,6.095791816711426,2.5335423946380615,2.5335423946380615,6.418837065428363,89,12,largest_error
3muz,3.4559319019317627,5.94174337387085,2.485811471939087,2.485811471939087,6.17925867402397,88,13,largest_error
3rmf,4.086185932159424,6.495734691619873,2.409548759460449,2.409548759460449,5.80592522421739,87,14,largest_error
3atu,8.301030158996582,6.047403812408447,-2.2536263465881348,2.2536263465881348,5.078831710036184,86,15,largest_error
3qti,7.853871822357178,5.629201412200928,-2.22467041015625,2.22467041015625,4.949158433824778,85,16,largest_error
3qx8,2.863279342651367,5.068719863891602,2.2054405212402344,2.2054405212402344,4.863967892728397,84,17,largest_error
2ya7,3.142667531967163,5.303069591522217,2.1604020595550537,2.1604020595550537,4.667337058929718,83,18,largest_error
3r5m,4.340083599090576,6.262562274932861,1.9224786758422852,1.9224786758422852,3.695924259068306,82,19,largest_error
3au6,7.92081880569458,6.035329341888428,-1.8854894638061523,1.8854894638061523,3.555070518124012,81,20,largest_error
3qch,5.481485843658447,7.337834358215332,1.8563485145568848,1.8563485145568848,3.4460298074975526,80,21,typical
3p3r,7.251424312591553,5.406778335571289,-1.8446459770202637,1.8446459770202637,3.402718780537043,79,22,typical
3ppq,4.552842140197754,6.361105442047119,1.8082633018493652,1.8082633018493652,3.2698161688151686,78,23,typical
2y6c,5.0,6.79209566116333,1.79209566116333,1.79209566116333,3.211606858760433,77,24,typical
3arw,6.15490198135376,4.387482643127441,-1.7674193382263184,1.7674193382263184,3.123771117136357,76,25,typical
2loz,4.062983989715576,5.816039562225342,1.7530555725097656,1.7530555725097656,3.073203840307542,75,26,typical
2ydv,7.86012077331543,6.153275966644287,-1.7068448066711426,1.7068448066711426,2.91331919406025,74,27,typical
3pj3,5.251811981201172,6.893495082855225,1.6416831016540527,1.6416831016540527,2.695123406256471,73,28,typical
3oev,8.130767822265625,6.534435272216797,-1.5963325500488281,1.5963325500488281,2.5482776103453944,72,29,typical
3qci,5.4202165603637695,7.001719951629639,1.5815033912658691,1.5815033912658691,2.5011529765854448,71,30,typical
3rul,6.853871822357178,5.285642147064209,-1.5682296752929688,1.5682296752929688,2.45934431446949,70,31,typical
3qc4,8.698969841003418,7.132518291473389,-1.5664515495300293,1.5664515495300293,2.45377045702503,69,32,typical
3p3s,7.585026741027832,6.02105712890625,-1.563969612121582,1.563969612121582,2.4460009476397317,68,33,typical
2xln,4.481485843658447,6.044118404388428,1.5626325607299805,1.5626325607299805,2.441820519853536,67,34,typical
2ndg,4.712198257446289,6.246833324432373,1.534635066986084,1.534635066986084,2.3551047888233825,66,35,typical
3ayd,4.187086582183838,5.704424858093262,1.5173382759094238,1.5173382759094238,2.302315443539783,65,36,typical
3oj8,8.356547355651855,6.87708044052124,-1.4794669151306152,1.4794669151306152,2.188822352966099,64,37,typical
3qai,8.09691047668457,6.667153835296631,-1.4297566413879395,1.4297566413879395,2.044204053592921,63,38,typical
2y8l,5.823908805847168,4.406280040740967,-1.4176287651062012,1.4176287651062012,2.009671315656533,62,39,typical
3qk5,7.744727611541748,6.332059860229492,-1.4126677513122559,1.4126677513122559,1.9956301755976256,61,40,typical
3p7a,6.28399658203125,7.685664653778076,1.4016680717468262,1.4016680717468262,1.9646733833544658,60,41,typical
3r22,7.7695512771606445,6.368167400360107,-1.401383876800537,1.401383876800537,1.963876770156503,59,42,typical
3ozj,5.113509178161621,6.505692005157471,1.3921828269958496,1.3921828269958496,1.9381730237821557,58,43,typical
3m94,5.07572078704834,6.400379657745361,1.3246588706970215,1.3246588706970215,1.7547211237163083,57,44,typical
3aya,4.327902317047119,5.645368576049805,1.3174662590026855,1.3174662590026855,1.7357173436105313,56,45,typical
3qt7,7.3098039627075195,6.065798759460449,-1.2440052032470703,1.2440052032470703,1.5475489457057847,55,46,typical
3n2p,7.823908805847168,6.620054721832275,-1.2038540840148926,1.2038540840148926,1.449264655599336,54,47,typical
2ylp,4.301030158996582,5.39432954788208,1.093299388885498,1.093299388885498,1.1953035537374035,53,48,typical
2n27,6.552842140197754,7.595077037811279,1.0422348976135254,1.0422348976135254,1.0862535818034758,52,49,typical
3oli,7.380906581878662,6.347213268280029,-1.0336933135986328,1.0336933135986328,1.0685218665785214,51,50,typical
