pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2yiv,2.7798919677734375,8.504317283630371,5.724425315856934,5.724425315856934,32.769045196823754,100,1,outlier
2xn7,10.0,5.455284118652344,-4.544715881347656,4.544715881347656,20.654442442173604,99,2,outlier
3o9b,12.301030158996582,8.408970832824707,-3.892059326171875,3.892059326171875,15.14812579844147,98,3,outlier
3n75,7.892789840698242,4.658811092376709,-3.233978748321533,3.233978748321533,10.45861854459531,97,4,largest_error
3nuy,3.4621808528900146,6.503080368041992,3.0408995151519775,3.0408995151519775,9.247069861251532,96,5,largest_error
3qi3,3.7846269607543945,6.75724983215332,2.972622871398926,2.972622871398926,8.836486735563994,95,6,largest_error
2yb9,9.221848487854004,6.260284423828125,-2.961564064025879,2.961564064025879,8.77086170532948,94,7,largest_error
2lya,4.187086582183838,6.913242816925049,2.726156234741211,2.726156234741211,7.431927816218376,93,8,largest_error
3nf7,3.4685211181640625,6.119296073913574,2.6507749557495117,2.6507749557495117,7.026607866028826,92,9,largest_error
2loz,4.062983989715576,6.695676326751709,2.632692337036133,2.632692337036133,6.931068941488775,91,10,largest_error
2mov,7.397940158843994,5.028105735778809,-2.3698344230651855,2.3698344230651855,5.616115192744701,90,11,largest_error
3qx8,2.863279342651367,5.2185797691345215,2.3553004264831543,2.3553004264831543,5.5474400989917285,89,12,largest_error
3r5m,4.340083599090576,6.687028884887695,2.346945285797119,2.346945285797119,5.508152174525321,88,13,largest_error
3art,4.431798458099365,6.762587547302246,2.330789089202881,2.330789089202881,5.432577778347195,87,14,largest_error
3lkj,4.602059841156006,6.8017048835754395,2.1996450424194336,2.1996450424194336,4.838438312640392,86,15,largest_error
2ymt,8.0,5.907517433166504,-2.092482566833496,2.092482566833496,4.3784832925020964,85,16,largest_error
2yne,8.568635940551758,6.506417274475098,-2.06221866607666,2.06221866607666,4.252745826715,84,17,largest_error
3o5n,4.764471530914307,6.765842437744141,2.001370906829834,2.001370906829834,4.005485506704872,83,18,largest_error
3psb,8.522878646850586,6.522815704345703,-2.000062942504883,2.000062942504883,4.00025177398129,82,19,largest_error
2lp8,7.515700340270996,5.521563529968262,-1.9941368103027344,1.9941368103027344,3.9765816182043636,81,20,largest_error
3qxp,7.698969841003418,5.72475528717041,-1.9742145538330078,1.9742145538330078,3.897523104566062,80,21,typical
3ri1,5.301030158996582,7.264337539672852,1.9633073806762695,1.9633073806762695,3.8545758710179143,79,22,typical
2l8r,3.9233596324920654,5.834257125854492,1.9108974933624268,1.9108974933624268,3.651529230138806,78,23,typical
2lto,3.113509178161621,4.986865520477295,1.8733563423156738,1.8733563423156738,3.50946398529436,77,24,typical
3qs6,4.892789840698242,6.737010955810547,1.8442211151123047,1.8442211151123047,3.4011515214260726,76,25,typical
2ydv,7.86012077331543,6.0177202224731445,-1.8424005508422852,1.8424005508422852,3.3944397897439558,75,26,typical
2ndf,4.225482940673828,6.067713737487793,1.8422307968139648,1.8422307968139648,3.393814308729816,74,27,typical
3l9n,8.06550121307373,6.25498104095459,-1.8105201721191406,1.8105201721191406,3.2779832936503226,73,28,typical
3at4,8.09691047668457,6.3700103759765625,-1.7269001007080078,1.7269001007080078,2.9821839578253275,72,29,typical
2ydo,7.5100417137146,5.816902160644531,-1.6931395530700684,1.6931395530700684,2.866721546170311,71,30,typical
2ya7,3.142667531967163,4.805333614349365,1.6626660823822021,1.6626660823822021,2.76445850150418,70,31,typical
3pkn,4.6575775146484375,6.314311981201172,1.6567344665527344,1.6567344665527344,2.7447690926637733,69,32,typical
