pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,5.758431434631348,-5.542598724365234,5.542598724365234,30.720400619335123,100,1,outlier
3orn,9.619789123535156,6.155289649963379,-3.4644994735717773,3.4644994735717773,12.002756602379122,99,2,outlier
3rup,1.568636178970337,4.993459701538086,3.424823522567749,3.424823522567749,11.729416160733365,98,3,outlier
3qc4,8.698969841003418,5.275433540344238,-3.4235363006591797,3.4235363006591797,11.720600801931141,97,4,outlier
3qg6,9.136676788330078,5.735966682434082,-3.400710105895996,3.400710105895996,11.564829224343157,96,5,outlier
2xiy,2.443697452545166,5.378622055053711,2.934924602508545,2.934924602508545,8.61378242240994,95,6,largest_error
3atu,8.301030158996582,5.373077392578125,-2.927952766418457,2.927952766418457,8.572907402377496,94,7,largest_error
3rul,6.853871822357178,4.252347946166992,-2.6015238761901855,2.6015238761901855,6.767926478387608,93,8,largest_error
3p3r,7.251424312591553,4.675563812255859,-2.5758605003356934,2.5758605003356934,6.6350573171896485,92,9,largest_error
3qi3,3.7846269607543945,6.333226203918457,2.5485992431640625,2.5485992431640625,6.495358102256432,91,10,largest_error
3psb,8.522878646850586,6.0270891189575195,-2.4957895278930664,2.4957895278930664,6.228965367540695,90,11,largest_error
3oev,8.130767822265625,5.688155174255371,-2.442612648010254,2.442612648010254,5.9663565482196645,89,12,largest_error
2lsp,3.5622494220733643,5.98960018157959,2.4273507595062256,2.4273507595062256,5.89203170967545,88,13,largest_error
2yak,8.698969841003418,6.320860385894775,-2.3781094551086426,2.3781094551086426,5.655404580477125,87,14,largest_error
3n2p,7.823908805847168,5.4909162521362305,-2.3329925537109375,2.3329925537109375,5.442854255670682,86,15,largest_error
3muz,3.4559319019317627,5.777974605560303,2.32204270362854,2.32204270362854,5.39188231747454,85,16,largest_error
3rtm,4.415668964385986,6.716399669647217,2.3007307052612305,2.3007307052612305,5.293361778131839,84,17,largest_error
2ydv,7.86012077331543,5.597943305969238,-2.2621774673461914,2.2621774673461914,5.117446893768829,83,18,largest_error
3oj8,8.356547355651855,6.119129180908203,-2.2374181747436523,2.2374181747436523,5.006040088673217,82,19,largest_error
3qt7,7.3098039627075195,5.102221965789795,-2.2075819969177246,2.2075819969177246,4.873418273115249,81,20,largest_error
3qti,7.853871822357178,5.652237892150879,-2.201633930206299,2.201633930206299,4.847191962635634,80,21,typical
2yix,8.481486320495605,6.32462215423584,-2.1568641662597656,2.1568641662597656,4.652063031695434,79,22,typical
3q2m,3.798602819442749,5.949563503265381,2.150960683822632,2.150960683822632,4.626631863350724,78,23,typical
2ndo,3.2479515075683594,5.3635029792785645,2.115551471710205,2.115551471710205,4.475558029455215,77,24,typical
3p3s,7.585026741027832,5.471882343292236,-2.1131443977355957,2.1131443977355957,4.4653792456813335,76,25,typical
2yc0,2.823908805847168,4.835136413574219,2.011227607727051,2.011227607727051,4.045036490083476,75,26,typical
3qx8,2.863279342651367,4.850492477416992,1.987213134765625,1.987213134765625,3.949016042985022,74,27,typical
3qxm,7.481485843658447,5.554835319519043,-1.9266505241394043,1.9266505241394043,3.7119822421666413,73,28,typical
3qai,8.09691047668457,6.173093795776367,-1.9238166809082031,1.9238166809082031,3.701070621740655,72,29,typical
2ycm,3.5622494220733643,5.47697639465332,1.914726972579956,1.914726972579956,3.666179379525204,71,30,typical
3oli,7.380906581878662,5.472776889801025,-1.9081296920776367,1.9081296920776367,3.6409589217882967,70,31,typical
3au6,7.92081880569458,6.0265398025512695,-1.8942790031433105,1.8942790031433105,3.5882929417496143,69,32,typical
3r22,7.7695512771606445,5.944863319396973,-1.8246879577636719,1.8246879577636719,3.3294861432077596,68,33,typical
2ya7,3.142667531967163,4.895594596862793,1.7529270648956299,1.7529270648956299,3.072753294843608,67,34,typical
2lzg,7.77211332321167,6.025178909301758,-1.746934413909912,1.746934413909912,3.051779846502768,66,35,typical
3at3,8.036211967468262,6.31172513961792,-1.7244868278503418,1.7244868278503418,2.9738548194293344,65,36,typical
3q3k,8.130767822265625,6.426970481872559,-1.7037973403930664,1.7037973403930664,2.9029253771304866,64,37,typical
3arw,6.15490198135376,4.589763164520264,-1.565138816833496,1.565138816833496,2.449659515958956,63,38,typical
3ppq,4.552842140197754,6.051166534423828,1.4983243942260742,1.4983243942260742,2.2449759903329323,62,39,typical
2loz,4.062983989715576,5.536487579345703,1.473503589630127,1.473503589630127,2.1712128286528696,61,40,typical
3r5m,4.340083599090576,5.8107099533081055,1.4706263542175293,1.4706263542175293,2.162741873719142,60,41,typical
3qk5,7.744727611541748,6.341355323791504,-1.4033722877502441,1.4033722877502441,1.969453778025354,59,42,typical
2yi5,7.408935546875,6.018302917480469,-1.3906326293945312,1.3906326293945312,1.9338591099367477,58,43,typical
2ykj,6.214670181274414,4.996544361114502,-1.218125820159912,1.218125820159912,1.4838305137402585,57,44,typical
2ndg,4.712198257446289,5.918249607086182,1.2060513496398926,1.2060513496398926,1.4545598579682064,56,45,typical
3myq,7.522878646850586,6.333024978637695,-1.1898536682128906,1.1898536682128906,1.4157517517596716,55,46,typical
3r0i,6.92081880569458,5.751030445098877,-1.1697883605957031,1.1697883605957031,1.3684048085851828,54,47,typical
2y07,6.221848964691162,5.083868026733398,-1.1379809379577637,1.1379809379577637,1.2950006151552316,53,48,typical
3rmf,4.086185932159424,5.205166816711426,1.118980884552002,1.118980884552002,1.2521182199927807,52,49,typical
3ozj,5.113509178161621,6.230855941772461,1.1173467636108398,1.1173467636108398,1.248463790151618,51,50,typical
2xx2,7.301030158996582,6.207947731018066,-1.0930824279785156,1.0930824279785156,1.1948291943554068,50,51,typical
2m0u,6.43770694732666,5.3896894454956055,-1.0480175018310547,1.0480175018310547,1.0983406841442047,49,52,typical
2y8l,5.823908805847168,4.796882629394531,-1.0270261764526367,1.0270261764526367,1.0547827671189225,48,53,typical
3pbb,7.022276401519775,6.008063316345215,-1.0142130851745605,1.0142130851745605,1.0286281821393004,47,54,typical
3avz,7.187086582183838,6.236501693725586,-0.950584888458252,0.950584888458252,0.9036116301651873,46,55,typical
2xln,4.481485843658447,5.4255805015563965,0.9440946578979492,0.9440946578979492,0.8913147230714458,45,56,typical
3pvw,7.267606258392334,6.32993221282959,-0.9376740455627441,0.9376740455627441,0.8792326157220032,44,57,typical
3rbq,6.267606258392334,5.369422912597656,-0.8981833457946777,0.8981833457946777,0.8067333226629216,43,58,typical
3q2a,5.301030158996582,4.4100165367126465,-0.8910136222839355,0.8910136222839355,0.7939052750955398,42,59,typical
2ylp,4.301030158996582,5.181219100952148,0.8801889419555664,0.8801889419555664,0.7747325735408594,41,60,typical
2y1g,6.15490198135376,5.31658935546875,-0.8383126258850098,0.8383126258850098,0.7027680587182203,40,61,typical
2xj2,7.180456161499023,6.373355865478516,-0.8071002960205078,0.8071002960205078,0.6514108878363913,39,62,typical
3o4l,5.091515064239502,5.867549419403076,0.7760343551635742,0.7760343551635742,0.6022293203941445,38,63,typical
3rlp,7.07572078704834,6.30501651763916,-0.7707042694091797,0.7707042694091797,0.5939850708855374,37,64,typical
3mbz,5.79587984085083,5.035999774932861,-0.7598800659179688,0.7598800659179688,0.5774177145794965,36,65,typical
3pgu,6.698969841003418,6.113957405090332,-0.5850124359130859,0.5850124359130859,0.3422395501729625,35,66,typical
3q6s,6.744727611541748,6.17581844329834,-0.5689091682434082,0.5689091682434082,0.32365764171140654,34,67,typical
2yaz,5.136677265167236,4.588728904724121,-0.5479483604431152,0.5479483604431152,0.30024740571229813,33,68,typical
2y6c,5.0,5.525176525115967,0.5251765251159668,0.5251765251159668,0.2758103825328817,32,69,typical
2x6y,4.585026741027832,5.109031677246094,0.5240049362182617,0.5240049362182617,0.27458117318110453,31,70,typical
2lsv,5.266802787780762,4.755244255065918,-0.5115585327148438,0.5115585327148438,0.26169213239336386,30,71,typical
3qci,5.4202165603637695,5.917430400848389,0.49721384048461914,0.49721384048461914,0.2472216031694643,29,72,typical
3qch,5.481485843658447,5.960630893707275,0.4791450500488281,0.4791450500488281,0.229579978986294,28,73,typical
3arf,7.193819999694824,6.733458995819092,-0.4603610038757324,0.4603610038757324,0.21193225388947212,27,74,typical
3rqg,4.638272285461426,5.093385696411133,0.45511341094970703,0.45511341094970703,0.2071282168262769,26,75,typical
3r93,6.508638381958008,6.063814163208008,-0.44482421875,0.44482421875,0.19786858558654785,25,76,typical
2y7i,5.537601947784424,5.971756935119629,0.4341549873352051,0.4341549873352051,0.18849055302803208,24,77,typical
3p78,6.958607196807861,6.542041778564453,-0.4165654182434082,0.4165654182434082,0.1735267476763056,23,78,typical
3pj3,5.251811981201172,5.666260719299316,0.41444873809814453,0.41444873809814453,0.1717677565111444,22,79,typical
3p7a,6.28399658203125,6.69800329208374,0.41400671005249023,0.41400671005249023,0.17140155596848672,21,80,typical
3ayd,4.187086582183838,4.582520484924316,0.3954339027404785,0.3954339027404785,0.15636797143656622,20,81,best_prediction
2xno,5.9281182289123535,6.3228912353515625,0.394773006439209,0.394773006439209,0.15584572661305174,19,82,best_prediction
3rv6,4.677780628204346,4.2886576652526855,-0.38912296295166016,0.38912296295166016,0.15141668029627908,18,83,best_prediction
2xhs,6.004364967346191,5.6155853271484375,-0.3887796401977539,0.3887796401977539,0.15114960863229499,17,84,best_prediction
3aya,4.327902317047119,4.700016975402832,0.3721146583557129,0.3721146583557129,0.13846931896318893,16,85,best_prediction
2lnw,5.853871822357178,5.569579124450684,-0.28429269790649414,0.28429269790649414,0.08082233808295314,15,86,best_prediction
2ybk,4.619788646697998,4.361879348754883,-0.25790929794311523,0.25790929794311523,0.06651720596551058,14,87,best_prediction
2l8j,5.522878646850586,5.27889347076416,-0.24398517608642578,0.24398517608642578,0.059528766149924195,13,88,best_prediction
3atl,4.764471530914307,4.520873069763184,-0.24359846115112305,0.24359846115112305,0.059340210275195204,12,89,best_prediction
3r4m,5.92081880569458,6.132129669189453,0.21131086349487305,0.21131086349487305,0.04465228103094887,11,90,best_prediction
3pju,4.882728576660156,5.0935187339782715,0.21079015731811523,0.21079015731811523,0.04443249042219577,10,91,best_prediction
3qt6,5.3665313720703125,5.176324844360352,-0.19020652770996094,0.19020652770996094,0.03617852318348014,9,92,best_prediction
2n27,6.552842140197754,6.393691062927246,-0.1591510772705078,0.1591510772705078,0.02532906539636315,8,93,best_prediction
3m94,5.07572078704834,5.227075576782227,0.15135478973388672,0.15135478973388672,0.02290827237538906,7,94,best_prediction
3r6c,4.721246242523193,4.836695194244385,0.1154489517211914,0.1154489517211914,0.013328460453521984,6,95,best_prediction
2xm1,5.070580959320068,5.182738780975342,0.11215782165527344,0.11215782165527344,0.012579376958456123,5,96,best_prediction
2yj9,7.022276401519775,6.91377067565918,-0.1085057258605957,0.1085057258605957,0.011773492544534747,4,97,best_prediction
3pn4,6.853871822357178,6.923601150512695,0.06972932815551758,0.06972932815551758,0.0048621792050198565,3,98,best_prediction
2xzc,5.638272285461426,5.701299667358398,0.06302738189697266,0.06302738189697266,0.0039724508687868365,2,99,best_prediction
3arr,5.397940158843994,5.435762405395508,0.03782224655151367,0.03782224655151367,0.0014305223342034878,1,100,best_prediction
