pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,6.336835861206055,-4.964194297790527,4.964194297790527,24.643225026215987,100,1,outlier
2xiy,2.443697452545166,6.816593647003174,4.372896194458008,4.372896194458008,19.122221127505327,99,2,outlier
3qg6,9.136676788330078,5.5063090324401855,-3.6303677558898926,3.6303677558898926,13.179570043005015,98,3,outlier
2ndo,3.2479515075683594,6.823369979858398,3.575418472290039,3.575418472290039,12.783617251992837,97,4,outlier
2ycm,3.5622494220733643,7.006946086883545,3.4446966648101807,3.4446966648101807,11.865935112554382,96,5,outlier
3rul,6.853871822357178,3.535695791244507,-3.318176031112671,3.318176031112671,11.010292173450637,95,6,largest_error
3rup,1.568636178970337,4.862393856048584,3.293757677078247,3.293757677078247,10.84883963531189,94,7,largest_error
3atu,8.301030158996582,5.1285200119018555,-3.1725101470947266,3.1725101470947266,10.064820633419004,93,8,largest_error
2lsp,3.5622494220733643,6.509014129638672,2.9467647075653076,2.9467647075653076,8.683422241752453,92,9,largest_error
3r5m,4.340083599090576,7.169980049133301,2.8298964500427246,2.8298964500427246,8.008313917964415,91,10,largest_error
2loz,4.062983989715576,6.815253734588623,2.752269744873047,2.752269744873047,7.5749887485435465,90,11,largest_error
3q2m,3.798602819442749,6.535605430603027,2.7370026111602783,2.7370026111602783,7.491183293498182,89,12,largest_error
3qx8,2.863279342651367,5.598118305206299,2.7348389625549316,2.7348389625549316,7.479344151108535,88,13,largest_error
2yc0,2.823908805847168,5.520182132720947,2.6962733268737793,2.6962733268737793,7.269889853210998,87,14,largest_error
3qi3,3.7846269607543945,6.432633399963379,2.6480064392089844,2.6480064392089844,7.011938102092245,86,15,largest_error
3orn,9.619789123535156,6.986201763153076,-2.63358736038208,2.63358736038208,6.935782384764252,85,16,largest_error
3rmf,4.086185932159424,6.450839519500732,2.3646535873413086,2.3646535873413086,5.59158658812612,84,17,largest_error
3au6,7.92081880569458,5.598997116088867,-2.321821689605713,2.321821689605713,5.390855958323527,83,18,largest_error
2ya7,3.142667531967163,5.397010326385498,2.254342794418335,2.254342794418335,5.082061434745867,82,19,largest_error
3rtm,4.415668964385986,6.562551021575928,2.1468820571899414,2.1468820571899414,4.609102567484115,81,20,largest_error
3qc4,8.698969841003418,6.6162190437316895,-2.0827507972717285,2.0827507972717285,4.337850883536021,80,21,typical
3qt7,7.3098039627075195,5.255407810211182,-2.054396152496338,2.054396152496338,4.220543551391756,79,22,typical
3pj3,5.251811981201172,7.272506237030029,2.0206942558288574,2.0206942558288574,4.08320527553974,78,23,typical
3muz,3.4559319019317627,5.3595709800720215,1.9036390781402588,1.9036390781402588,3.6238417398226943,77,24,typical
3atl,4.764471530914307,6.517349720001221,1.752878189086914,1.752878189086914,3.0725819457766192,76,25,typical
3oli,7.380906581878662,5.632641315460205,-1.748265266418457,1.748265266418457,3.0564314417651985,75,26,typical
3rv6,4.677780628204346,6.42222261428833,1.7444419860839844,1.7444419860839844,3.043077842812636,74,27,typical
3psb,8.522878646850586,6.7837347984313965,-1.7391438484191895,1.7391438484191895,3.0246213254943086,73,28,typical
2yak,8.698969841003418,7.064367294311523,-1.6346025466918945,1.6346025466918945,2.6719254856516272,72,29,typical
3q3k,8.130767822265625,6.5082292556762695,-1.6225385665893555,1.6225385665893555,2.6326314000698403,71,30,typical
3qti,7.853871822357178,6.246576309204102,-1.6072955131530762,1.6072955131530762,2.5833988666020105,70,31,typical
3ozj,5.113509178161621,6.673901081085205,1.560391902923584,1.560391902923584,2.4348228907094835,69,32,typical
2ylp,4.301030158996582,5.860681056976318,1.5596508979797363,1.5596508979797363,2.432510923568998,68,33,typical
3oev,8.130767822265625,6.599204063415527,-1.5315637588500977,1.5315637588500977,2.34568754742304,67,34,typical
2ndg,4.712198257446289,6.18634557723999,1.4741473197937012,1.4741473197937012,2.1731103204549527,66,35,typical
2xln,4.481485843658447,5.947451114654541,1.4659652709960938,1.4659652709960938,2.1490541757666506,65,36,typical
3oj8,8.356547355651855,6.899770736694336,-1.4567766189575195,1.4567766189575195,2.122198117541302,64,37,typical
2y6c,5.0,6.450151443481445,1.4501514434814453,1.4501514434814453,2.1029392090313195,63,38,typical
3at3,8.036211967468262,6.5889573097229,-1.4472546577453613,1.4472546577453613,2.094546044365643,62,39,typical
3qxm,7.481485843658447,6.090194225311279,-1.391291618347168,1.391291618347168,1.9356923672830817,61,40,typical
2yix,8.481486320495605,7.118435382843018,-1.363050937652588,1.363050937652588,1.857907858635599,60,41,typical
2lzg,7.77211332321167,6.412232875823975,-1.3598804473876953,1.3598804473876953,1.8492748311873584,59,42,typical
2ydv,7.86012077331543,6.538291931152344,-1.321828842163086,1.321828842163086,1.7472314879742044,58,43,typical
3qai,8.09691047668457,6.86829948425293,-1.2286109924316406,1.2286109924316406,1.509484970723861,57,44,typical
3r22,7.7695512771606445,6.545919418334961,-1.2236318588256836,1.2236318588256836,1.4972749259331977,56,45,typical
