pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
3rup,1.568636178970337,5.35147762298584,3.782841444015503,3.782841444015503,14.309889390561295,100,1,outlier
3b24,4.376750946044922,7.742287635803223,3.365536689758301,3.365536689758301,11.326837210109261,99,2,outlier
3ps1,10.173925399780273,7.200839996337891,-2.973085403442383,2.973085403442383,8.839236816162156,98,3,largest_error
2xy9,9.187087059020996,6.22165584564209,-2.9654312133789062,2.9654312133789062,8.793782281281892,97,4,largest_error
3r5t,8.576754570007324,5.653945446014404,-2.92280912399292,2.92280912399292,8.54281317529626,96,5,largest_error
2l65,4.221848964691162,6.982549667358398,2.7607007026672363,2.7607007026672363,7.621468369707372,95,6,largest_error
3orn,9.619789123535156,6.865427017211914,-2.754362106323242,2.754362106323242,7.586510612749407,94,7,largest_error
2yga,4.610834121704102,7.334756851196289,2.7239227294921875,2.7239227294921875,7.419755036244169,93,8,largest_error
3ozg,9.187087059020996,6.525397777557373,-2.661689281463623,2.661689281463623,7.084589831058338,92,9,largest_error
2yki,9.455931663513184,6.833975791931152,-2.6219558715820312,2.6219558715820312,6.874652592523489,91,10,largest_error
2nd0,3.1972262859344482,5.777126312255859,2.579900026321411,2.579900026321411,6.655884145813218,90,11,largest_error
3ay0,3.0409586429595947,5.503595352172852,2.462636709213257,2.462636709213257,6.064579561564699,89,12,largest_error
3rwc,8.119186401367188,5.686345100402832,-2.4328413009643555,2.4328413009643555,5.918716795677938,88,13,largest_error
2xiz,3.886056661605835,6.252935409545898,2.3668787479400635,2.3668787479400635,5.6021150074503225,87,14,largest_error
3p76,8.677781105041504,6.352008819580078,-2.325772285461426,2.325772285461426,5.409216723820464,86,15,largest_error
3p3g,9.74472713470459,7.422677040100098,-2.322050094604492,2.322050094604492,5.391916641852731,85,16,largest_error
2xpc,3.903090000152588,6.202188968658447,2.2990989685058594,2.2990989685058594,5.285856066984707,84,17,largest_error
3oaf,8.795880317687988,6.557351112365723,-2.2385292053222656,2.2385292053222656,5.011013003080734,83,18,largest_error
3rwd,8.004364967346191,5.806293487548828,-2.1980714797973633,2.1980714797973633,4.83151823029857,82,19,largest_error
2yoj,8.301030158996582,6.149190902709961,-2.151839256286621,2.151839256286621,4.630412184896159,81,20,largest_error
3p23,4.4202165603637695,6.528830051422119,2.1086134910583496,2.1086134910583496,4.446250854673281,80,21,typical
2ly0,4.79587984085083,6.882674217224121,2.086794376373291,2.086794376373291,4.354710769263193,79,22,typical
3avf,3.5301780700683594,5.536602020263672,2.0064239501953125,2.0064239501953125,4.025737067917362,78,23,typical
3r6g,7.602059841156006,5.60061502456665,-2.0014448165893555,2.0014448165893555,4.005781353852399,77,24,typical
3oev,8.130767822265625,6.187838554382324,-1.9429292678833008,1.9429292678833008,3.774974139997539,76,25,typical
2yim,3.92081880569458,5.848368167877197,1.9275493621826172,1.9275493621826172,3.7154465436506143,75,26,typical
3njq,4.886056423187256,6.683665752410889,1.7976093292236328,1.7976093292236328,3.231399300511839,74,27,typical
3ri1,5.301030158996582,7.096223831176758,1.7951936721801758,1.7951936721801758,3.2227203206357444,73,28,typical
3ms4,3.2804200649261475,5.046282768249512,1.7658627033233643,1.7658627033233643,3.1182710869885,72,29,typical
2xo8,4.3260579109191895,6.028677940368652,1.702620029449463,1.702620029449463,2.89891496468249,71,30,typical
3qvu,3.548213481903076,5.237953186035156,1.68973970413208,1.68973970413208,2.8552202677203695,70,31,typical
3qtu,7.15490198135376,5.5004963874816895,-1.6544055938720703,1.6544055938720703,2.7370578690351977,69,32,typical
3qdd,8.769551277160645,7.11528205871582,-1.6542692184448242,1.6542692184448242,2.7366066470940495,68,33,typical
3rah,7.92081880569458,6.297159194946289,-1.623659610748291,1.623659610748291,2.636270531575292,67,34,typical
2yis,8.769551277160645,7.23095178604126,-1.5385994911193848,1.5385994911193848,2.3672883940728298,66,35,typical
3rqf,4.408935546875,5.850027084350586,1.441091537475586,1.441091537475586,2.076744819383748,65,36,typical
2xm8,6.79587984085083,8.225540161132812,1.4296603202819824,1.4296603202819824,2.0439286313887806,64,37,typical
2lbv,7.585026741027832,6.161478042602539,-1.423548698425293,1.423548698425293,2.0264908967883457,63,38,typical
3ogp,7.443697452545166,8.852802276611328,1.409104824066162,1.409104824066162,1.9855764052065297,62,39,typical
2mwy,6.823908805847168,5.431125640869141,-1.3927831649780273,1.3927831649780273,1.939844944646211,61,40,typical
3oys,8.045757293701172,6.658381462097168,-1.387375831604004,1.387375831604004,1.9248116981189014,60,41,typical
3r9d,4.148741722106934,5.5199689865112305,1.3712272644042969,1.3712272644042969,1.8802642106456915,59,42,typical
2yix,8.481486320495605,7.210814476013184,-1.2706718444824219,1.2706718444824219,1.6146069363603601,58,43,typical
3okv,6.229147911071777,7.4921464920043945,1.2629985809326172,1.2629985809326172,1.5951654154378048,57,44,typical
3mw1,9.086186408996582,7.8276777267456055,-1.2585086822509766,1.2585086822509766,1.5838441033010895,56,45,typical
3hau,6.376750946044922,7.615523815155029,1.2387728691101074,1.2387728691101074,1.5345582212432873,55,46,typical
3oku,6.3565473556518555,7.579204559326172,1.2226572036743164,1.2226572036743164,1.4948906376966988,54,47,typical
2x85,3.8894102573394775,5.09854793548584,1.2091376781463623,1.2091376781463623,1.462013924713176,53,48,typical
2yak,8.698969841003418,7.50498104095459,-1.1939888000488281,1.1939888000488281,1.4256092546420405,52,49,typical
2xp8,4.823908805847168,5.996003150939941,1.1720943450927734,1.1720943450927734,1.3738051537984575,51,50,typical
2ndf,4.225482940673828,5.3605146408081055,1.1350317001342773,1.1350317001342773,1.288296960309708,50,51,typical
2xn5,6.688246250152588,5.557558536529541,-1.1306877136230469,1.1306877136230469,1.2784547057381133,49,52,typical
3m3z,5.732828140258789,4.6055402755737305,-1.1272878646850586,1.1272878646850586,1.270777929866199,48,53,typical
3rjc,5.2441253662109375,6.346621513366699,1.1024961471557617,1.1024961471557617,1.215497754493299,47,54,typical
3qkk,6.522878646850586,7.605483531951904,1.0826048851013184,1.0826048851013184,1.1720333372452387,46,55,typical
3py1,6.886056423187256,5.84331750869751,-1.042738914489746,1.042738914489746,1.087304443791254,45,56,typical
3pdq,6.744727611541748,5.714910984039307,-1.0298166275024414,1.0298166275024414,1.0605222862805022,44,57,typical
3rl7,4.739928722381592,5.708946228027344,0.969017505645752,0.969017505645752,0.9389949262479149,43,58,typical
2y2p,4.698969841003418,5.6625590324401855,0.9635891914367676,0.9635891914367676,0.9285041298537635,42,59,typical
3nzx,5.1674909591674805,6.086716651916504,0.9192256927490234,0.9192256927490234,0.844975874209922,41,60,typical
2y4s,6.15490198135376,5.258749961853027,-0.8961520195007324,0.8961520195007324,0.8030884420552411,40,61,typical
3ama,6.527243614196777,5.650314807891846,-0.8769288063049316,0.8769288063049316,0.7690041313273923,39,62,typical
3p9h,5.06048059463501,5.936789512634277,0.8763089179992676,0.8763089179992676,0.7679173197650471,38,63,typical
3qs8,4.744727611541748,5.594976425170898,0.8502488136291504,0.8502488136291504,0.7229230450777777,37,64,typical
2ltv,5.161150932312012,6.000704288482666,0.8395533561706543,0.8395533561706543,0.7048498378574095,36,65,typical
2yke,5.958607196807861,6.775326251983643,0.8167190551757812,0.8167190551757812,0.6670300150872208,35,66,typical
3rlr,7.522878646850586,6.710381507873535,-0.8124971389770508,0.8124971389770508,0.660151600845893,34,67,typical
3ppq,4.552842140197754,5.337827682495117,0.7849855422973633,0.7849855422973633,0.6162023016158855,33,68,typical
3oob,4.665546417236328,5.439901828765869,0.774355411529541,0.774355411529541,0.5996263033650848,32,69,typical
3qxt,5.221848964691162,5.915712356567383,0.6938633918762207,0.6938633918762207,0.4814464065859738,31,70,typical
3as0,4.552842140197754,5.217249870300293,0.6644077301025391,0.6644077301025391,0.4414376318200084,30,71,typical
3qtq,5.508638381958008,6.168030738830566,0.6593923568725586,0.6593923568725586,0.43479828030194767,29,72,typical
3arp,7.15490198135376,6.526618957519531,-0.6282830238342285,0.6282830238342285,0.39473955803828176,28,73,typical
3pkd,6.1191864013671875,6.697572708129883,0.5783863067626953,0.5783863067626953,0.3345307198505907,27,74,typical
3rni,5.173925399780273,5.749781608581543,0.5758562088012695,0.5758562088012695,0.33161037321497133,26,75,typical
3aza,5.130768299102783,5.673369407653809,0.5426011085510254,0.5426011085510254,0.29441596300080164,25,76,typical
3rk5,5.397940158843994,5.903692245483398,0.5057520866394043,0.5057520866394043,0.2557851731401115,24,77,typical
3osw,6.15490198135376,6.6026997566223145,0.4477977752685547,0.4477977752685547,0.200522847535467,23,78,typical
3qxc,5.7695512771606445,5.326375961303711,-0.4431753158569336,0.4431753158569336,0.19640436058489286,22,79,typical
2yc3,6.853871822357178,6.482453346252441,-0.37141847610473633,0.37141847610473633,0.1379516843919646,21,80,typical
