pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2xpk,11.301030158996582,5.764467239379883,-5.536562919616699,5.536562919616699,30.65352896287459,100,1,outlier
2xiy,2.443697452545166,6.412026882171631,3.968329429626465,3.968329429626465,15.747638462039504,99,2,outlier
3qg6,9.136676788330078,5.434732913970947,-3.701943874359131,3.701943874359131,13.704388448905092,98,3,outlier
2ycm,3.5622494220733643,6.866819858551025,3.304570436477661,3.304570436477661,10.92018576964216,97,4,outlier
3atu,8.301030158996582,5.129100322723389,-3.1719298362731934,3.1719298362731934,10.061138886240087,96,5,largest_error
3rup,1.568636178970337,4.5513691902160645,2.9827330112457275,2.9827330112457275,8.896696216375005,95,6,largest_error
3au6,7.92081880569458,5.1542649269104,-2.7665538787841797,2.7665538787841797,7.65382036421579,94,7,largest_error
3qc4,8.698969841003418,6.021327495574951,-2.677642345428467,2.677642345428467,7.169768530031661,93,8,largest_error
2ndo,3.2479515075683594,5.884154319763184,2.636202812194824,2.636202812194824,6.9495652670239,92,9,largest_error
3orn,9.619789123535156,6.9929070472717285,-2.6268820762634277,2.6268820762634277,6.900509442594057,91,10,largest_error
3qti,7.853871822357178,5.3459601402282715,-2.5079116821289062,2.5079116821289062,6.28962100535864,90,11,largest_error
3q2m,3.798602819442749,6.212772846221924,2.414170026779175,2.414170026779175,5.828216918198962,89,12,largest_error
3qt7,7.3098039627075195,4.913434982299805,-2.396368980407715,2.396368980407715,5.742584290260311,88,13,largest_error
3qi3,3.7846269607543945,6.164290904998779,2.3796639442443848,2.3796639442443848,5.662800487536742,87,14,largest_error
2lsp,3.5622494220733643,5.910025119781494,2.34777569770813,2.34777569770813,5.512050726748896,86,15,largest_error
3rul,6.853871822357178,4.5067620277404785,-2.347109794616699,2.347109794616699,5.508924387985644,85,16,largest_error
3r5m,4.340083599090576,6.652299880981445,2.312216281890869,2.312216281890869,5.346344134241235,84,17,largest_error
3oli,7.380906581878662,5.102376937866211,-2.278529644012451,2.278529644012451,5.1916973386435075,83,18,largest_error
