pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
3rlb,9.920818328857422,5.3823018074035645,-4.538516521453857,4.538516521453857,20.598132215509622,100,1,outlier
2xpk,11.301030158996582,6.785367012023926,-4.515663146972656,4.515663146972656,20.391213656926993,99,2,outlier
3ao4,2.0705809593200684,6.530466556549072,4.459885597229004,4.459885597229004,19.89057954037071,98,3,outlier
3p7i,7.701147079467773,3.733541488647461,-3.9676055908203125,3.9676055908203125,15.741894124308601,97,4,outlier
2ycf,10.522878646850586,7.095360279083252,-3.427518367767334,3.427518367767334,11.74788216138245,96,5,outlier
3ao5,2.2291479110717773,5.3387980461120605,3.109650135040283,3.109650135040283,9.669923962356052,95,6,largest_error
3ovn,2.552841901779175,5.6388349533081055,3.0859930515289307,3.0859930515289307,9.523353114084841,94,7,largest_error
3qfz,3.2441251277923584,6.142405033111572,2.898279905319214,2.898279905319214,8.400026409577151,93,8,largest_error
3n75,7.892789840698242,5.000525951385498,-2.892263889312744,2.892263889312744,8.365190405422481,92,9,largest_error
3oay,1.6989699602127075,4.333242893218994,2.6342729330062866,2.6342729330062866,6.939393885569544,91,10,largest_error
3r02,9.0,6.505826950073242,-2.494173049926758,2.494173049926758,6.220899202980945,90,11,largest_error
3rti,7.3665313720703125,4.921672821044922,-2.4448585510253906,2.4448585510253906,5.977333334521973,89,12,largest_error
3rsx,4.411168098449707,6.806039333343506,2.394871234893799,2.394871234893799,5.735408231721749,88,13,largest_error
3aqa,4.552842140197754,6.947061061859131,2.394218921661377,2.394218921661377,5.732284244841367,87,14,largest_error
2lya,4.187086582183838,6.579357147216797,2.392270565032959,2.392270565032959,5.722958456323113,86,15,largest_error
3rvg,8.301030158996582,5.927523136138916,-2.373507022857666,2.373507022857666,5.633535587554661,85,16,largest_error
3ro0,4.496345520019531,6.743196964263916,2.2468514442443848,2.2468514442443848,5.048341412503078,84,17,largest_error
3qkd,8.376750946044922,6.171006202697754,-2.205744743347168,2.205744743347168,4.865309872803664,83,18,largest_error
3qi3,3.7846269607543945,5.8825364112854,2.097909450531006,2.097909450531006,4.401224062627307,82,19,largest_error
3rwc,8.119186401367188,6.028361797332764,-2.090824604034424,2.090824604034424,4.371547524835705,81,20,largest_error
3o9f,12.698969841003418,10.634306907653809,-2.0646629333496094,2.0646629333496094,4.2628330283478135,80,21,typical
3rg2,4.200659275054932,6.183342933654785,1.9826836585998535,1.9826836585998535,3.9310344900789005,79,22,typical
3r5m,4.340083599090576,6.314203262329102,1.9741196632385254,1.9741196632385254,3.897148444784989,78,23,typical
2xy9,9.187087059020996,7.294464588165283,-1.892622470855713,1.892622470855713,3.582019817187984,77,24,typical
