pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
2ll6,10.0,5.311956882476807,-4.688043117523193,4.688043117523193,21.97774827175658,100,1,outlier
3rt4,8.795880317687988,4.366827011108398,-4.42905330657959,4.42905330657959,19.6165131925236,99,2,outlier
3rbu,9.431797981262207,5.034979820251465,-4.396818161010742,4.396818161010742,19.332009940993885,98,3,outlier
3muz,3.4559319019317627,7.343134880065918,3.8872029781341553,3.8872029781341553,15.110346993215046,97,4,outlier
2xn6,8.795880317687988,5.243240833282471,-3.5526394844055176,3.5526394844055176,12.621247306157102,96,5,outlier
3ps1,10.173925399780273,6.840970516204834,-3.3329548835754395,3.3329548835754395,11.108588255949371,95,6,outlier
3n7h,4.50445556640625,7.772223472595215,3.267767906188965,3.267767906188965,10.678307088718611,94,7,largest_error
3ay9,8.341988563537598,5.096803188323975,-3.245185375213623,3.245185375213623,10.531228119500383,93,8,largest_error
3o9h,12.09691047668457,9.432761192321777,-2.664149284362793,2.664149284362793,7.097691409370782,92,9,largest_error
2yln,7.677780628204346,5.2400221824646,-2.437758445739746,2.437758445739746,5.942666239775463,91,10,largest_error
3oay,1.6989699602127075,4.136176586151123,2.4372066259384155,2.4372066259384155,5.939976137518116,90,11,largest_error
3o9i,11.823908805847168,9.412933349609375,-2.410975456237793,2.410975456237793,5.812802650581034,89,12,largest_error
3arv,5.638272285461426,7.913686275482178,2.275413990020752,2.275413990020752,5.177508825982159,88,13,largest_error
3p8o,8.723538398742676,6.643578052520752,-2.079960346221924,2.079960346221924,4.326235041855625,87,14,largest_error
3rwc,8.119186401367188,6.1115570068359375,-2.00762939453125,2.00762939453125,4.0305757857859135,86,15,largest_error
3orn,9.619789123535156,7.6648478507995605,-1.9549412727355957,1.9549412727355957,3.821795379845071,85,16,largest_error
3qxv,8.397939682006836,6.445263385772705,-1.9526762962341309,1.9526762962341309,3.812944717874643,84,17,largest_error
3qti,7.853871822357178,5.905360698699951,-1.9485111236572266,1.9485111236572266,3.7966955990159477,83,18,largest_error
3qkd,8.376750946044922,6.428406715393066,-1.9483442306518555,1.9483442306518555,3.7960452411143706,82,19,largest_error
2xv1,5.9871625900268555,4.041206359863281,-1.9459562301635742,1.9459562301635742,3.7867456497124294,81,20,largest_error
3re4,7.397940158843994,5.455863952636719,-1.9420762062072754,1.9420762062072754,3.7716599907164436,80,21,typical
2yne,8.568635940551758,6.660865306854248,-1.9077706336975098,1.9077706336975098,3.639588790798598,79,22,typical
3pm1,5.9281182289123535,4.0563063621521,-1.871811866760254,1.871811866760254,3.5036796645445065,78,23,typical
2yq6,7.346787452697754,5.596548557281494,-1.7502388954162598,1.7502388954162598,3.063336191027929,77,24,typical
2ydw,7.337242126464844,5.65432596206665,-1.6829161643981934,1.6829161643981934,2.832206816392727,76,25,typical
3qri,9.09691047668457,7.419240474700928,-1.6776700019836426,1.6776700019836426,2.8145766355557953,75,26,typical
3rwe,7.3665313720703125,5.715747833251953,-1.6507835388183594,1.6507835388183594,2.725086292033666,74,27,typical
3aqt,6.721246242523193,5.126847743988037,-1.5943984985351562,1.5943984985351562,2.5421065721311606,73,28,typical
3o99,10.823908805847168,9.295619010925293,-1.528289794921875,1.528289794921875,2.3356696972623467,72,29,typical
2ypp,4.408935546875,5.93190336227417,1.52296781539917,1.52296781539917,2.31943096674172,71,30,typical
3pxf,4.431798458099365,5.8704705238342285,1.4386720657348633,1.4386720657348633,2.0697773127258188,70,31,typical
3iaw,5.804100513458252,7.189910411834717,1.3858098983764648,1.3858098983764648,1.9204690744381878,69,32,typical
2lwi,3.1118204593658447,4.480502605438232,1.3686821460723877,1.3686821460723877,1.8732908169773168,68,33,typical
3r0i,6.92081880569458,5.5615973472595215,-1.3592214584350586,1.3592214584350586,1.8474829730703277,67,34,typical
3ll8,6.397940158843994,5.045197486877441,-1.3527426719665527,1.3527426719665527,1.8299127365592085,66,35,typical
3ogq,7.522878646850586,8.834498405456543,1.311619758605957,1.311619758605957,1.720346391165549,65,36,typical
3que,8.823908805847168,7.5127668380737305,-1.3111419677734375,1.3111419677734375,1.7190932596568018,64,37,typical
2xrw,5.148741722106934,6.410314559936523,1.2615728378295898,1.2615728378295898,1.5915660251494046,63,38,typical
3mqf,5.2441253662109375,3.9905128479003906,-1.2536125183105469,1.2536125183105469,1.5715443460649112,62,39,typical
2xxn,6.408935546875,5.168760776519775,-1.2401747703552246,1.2401747703552246,1.538033461025634,61,40,typical
3q2m,3.798602819442749,5.02374792098999,1.2251451015472412,1.2251451015472412,1.5009805198452,60,41,typical
3o75,6.679853916168213,5.466506481170654,-1.2133474349975586,1.2133474349975586,1.4722119980151547,59,42,typical
3ntp,4.92081880569458,6.079163074493408,1.1583442687988281,1.1583442687988281,1.3417614450590918,58,43,typical
3m94,5.07572078704834,6.225805759429932,1.1500849723815918,1.1500849723815918,1.3226954436979668,57,44,typical
3qs5,4.707744121551514,5.848144054412842,1.1403999328613281,1.1403999328613281,1.3005120068701217,56,45,typical
3q92,7.92081880569458,6.8682541847229,-1.0525646209716797,1.0525646209716797,1.1078922813212557,55,46,typical
3nf9,3.537601947784424,4.5862603187561035,1.0486583709716797,1.0486583709716797,1.099684379008977,54,47,typical
